age,sex,zone,mc,vage,bonus,duration,freq,sev
43,1,4,6,2,3,0.5,0,0
56,2,2,6,14,5,0.5,0,0
50,2,2,1,28,7,1,0,0
55,2,2,6,4,7,0.97,0,0
38,1,2,4,20,1,0,0,0
43,2,1,6,11,6,0,0,0
59,2,4,4,26,3,0.5,0,0
41,2,6,4,2,5,0.94,0,0
32,2,1,6,18,7,0.5,0,0
25,2,3,4,5,1,0.64,0,0
45,2,4,4,12,6,1,0,0
50,2,3,5,13,6,0.26,0,0
24,2,3,4,22,4,1,0,0
27,1,1,3,16,2,1,0,0
47,2,2,3,16,1,0.91,0,0
18,2,4,3,10,1,2.24,0,0
58,2,3,3,2,3,1.86,0,0
36,2,5,5,13,1,1,0,0
31,2,2,4,6,2,0.96,0,0
31,1,1,1,10,1,1,0,0
54,2,4,4,13,2,1.08,0,0
38,2,4,1,25,1,0.93,0,0
46,2,4,4,9,7,2,0,0
31,2,3,6,9,4,0.28,0,0
29,1,3,4,20,7,0.94,0,0
45,2,4,5,12,4,0.32,0,0
43,2,4,5,18,3,1.85,0,0
49,2,6,5,7,7,0.96,0,0
41,2,2,4,19,5,0.5,0,0
43,2,3,3,3,5,1,0,0
35,1,3,3,6,2,1,0,0
71,2,1,2,13,2,0.5,0,0
35,1,2,2,19,3,0.5,0,0
31,2,3,3,1,6,0.3,0,0
47,2,6,3,19,1,0.7,0,0
19,2,2,1,6,1,0.46,0,0
34,2,4,4,13,7,1.87,0,0
46,2,2,5,2,7,2.9,0,0
40,2,4,4,2,7,0.57,0,0
52,2,3,3,21,7,1,0,0
51,2,4,4,4,2,0.36,0,0
32,2,2,5,16,4,1,0,0
43,2,2,3,19,7,0.95,0,0
26,2,1,5,11,4,0.46,0,0
36,2,2,5,8,3,1.33,0,0
47,2,2,2,20,2,0.5,0,0
45,2,1,6,11,2,1.04,0,0
35,2,2,1,7,3,0.5,0,0
32,1,1,4,16,2,1,0,0
27,2,5,6,5,7,0,0,0
54,2,3,1,8,3,0.9,0,0
42,2,7,3,8,7,1,0,0
31,2,1,3,32,7,1,0,0
47,2,4,5,15,7,11.25,0,0
60,2,4,3,14,3,1.35,0,0
27,2,6,2,2,4,0.5,0,0
26,2,4,6,14,5,1.19,0,0
51,2,4,3,20,2,1,0,0
59,2,2,3,9,1,0.92,0,0
25,2,6,5,16,1,0.23,0,0
55,1,6,2,9,1,0.1,0,0
39,1,4,2,10,3,0.39,0,0
50,2,3,5,1,7,2.5,0,0
64,2,2,2,14,3,0.5,0,0
24,1,4,4,16,1,0.32,0,0
47,2,4,5,10,1,1.18,0,0
76,2,6,3,14,1,0.8,0,0
51,2,6,4,16,5,0.5,0,0
20,2,4,4,3,1,0.93,0,0
42,2,1,3,11,7,1.11,0,0
27,2,4,7,1,6,0,0,0
37,2,4,6,15,7,4.28,0,0
48,1,2,4,14,1,0.46,0,0
44,2,1,3,16,7,3.22,1,18785
32,2,1,5,19,1,0.22,0,0
42,1,4,4,20,7,1,0,0
51,2,4,4,18,3,0.5,0,0
49,2,3,4,16,2,0.5,0,0
34,1,4,4,15,3,0.43,0,0
32,1,1,3,1,5,1,0,0
29,2,4,4,3,4,0.5,0,0
84,2,2,6,15,7,0.67,0,0
54,2,2,3,22,1,1.35,0,0
31,1,4,4,17,5,0.38,0,0
45,2,2,4,9,6,0.5,0,0
62,2,5,4,3,2,0.55,0,0
27,2,1,6,10,7,0.93,0,0
28,2,4,4,21,7,0.21,0,0
44,2,6,5,5,7,0.99,0,0
26,2,5,6,10,7,0.42,0,0
60,2,3,1,44,7,1,0,0
57,2,4,1,0,1,0.15,0,0
64,2,1,3,13,4,0.5,0,0
49,2,4,2,12,4,0.53,0,0
61,2,6,3,0,1,0.49,0,0
46,2,2,4,17,5,0.25,0,0
19,1,2,3,17,1,0.43,0,0
42,2,3,5,3,7,1.88,0,0
45,2,4,2,8,7,0.95,0,0
28,2,1,6,11,2,0.11,0,0
68,2,3,2,4,1,0.99,0,0
62,2,4,5,20,1,0.5,0,0
40,1,2,3,7,5,0,0,0
48,2,4,4,15,7,6.55,0,0
30,2,4,5,8,4,0.39,0,0
66,2,5,1,15,4,0.25,0,0
38,2,1,3,2,5,0.52,0,0
48,2,1,4,5,4,0.42,0,0
18,2,3,2,11,1,0.49,0,0
50,2,2,4,14,6,0.27,0,0
25,2,4,7,2,7,0.49,0,0
46,2,4,4,9,4,1,0,0
51,2,1,4,2,7,3.61,0,0
31,2,4,1,17,7,1,0,0
48,2,4,3,26,3,1,0,0
41,2,1,4,16,7,0.93,0,0
48,2,3,1,29,3,0.99,0,0
27,2,1,6,3,7,0,0,0
49,2,2,4,11,3,0.25,0,0
52,2,3,4,14,1,1.34,0,0
32,2,3,4,31,7,1,0,0
41,2,4,5,12,3,0.51,0,0
26,2,4,6,10,7,2.3,0,0
45,2,4,2,10,1,0.43,0,0
60,2,4,6,15,7,3.47,0,0
59,2,3,3,15,3,0.04,0,0
51,2,1,3,1,5,0.93,0,0
44,1,4,4,8,7,0.98,0,0
55,2,3,5,12,5,0.5,0,0
52,2,1,3,2,1,2.33,0,0
56,2,3,1,24,1,0.54,0,0
33,2,4,4,19,7,1,0,0
32,2,6,2,42,7,1,0,0
24,2,4,7,1,7,0,0,0
61,2,1,4,9,7,0.5,0,0
26,1,2,3,7,2,1,0,0
58,2,2,3,28,1,0.46,0,0
52,1,4,5,10,1,0.56,0,0
49,2,2,3,18,3,0.01,0,0
26,2,5,4,4,1,0.32,0,0
48,2,1,3,12,1,0.47,0,0
20,1,3,2,12,2,0.3,0,0
28,2,5,5,2,1,0.48,0,0
56,2,1,3,18,5,1,0,0
40,2,4,6,6,4,0.61,0,0
50,1,3,6,19,7,1.16,0,0
26,2,3,1,35,1,0,0,0
60,2,2,3,13,5,1,0,0
20,2,3,3,11,1,0.49,0,0
50,2,3,6,6,7,1.5,0,0
43,2,4,4,15,3,1,0,0
46,2,4,2,17,3,2.5,0,0
44,1,6,3,17,7,1.86,0,0
43,2,4,5,14,1,2.76,0,0
27,2,2,6,11,5,0,0,0
47,2,4,1,7,7,0,0,0
67,2,4,3,7,7,1,0,0
42,2,1,7,9,1,0,0,0
59,2,4,6,14,7,4.89,0,0
25,2,3,2,5,2,0.93,0,0
47,2,2,5,3,7,1.52,0,0
22,1,4,4,16,2,0.25,0,0
59,2,6,6,4,7,0.66,0,0
28,2,4,2,34,6,0.06,0,0
37,2,3,4,2,7,1,0,0
22,1,3,5,23,1,0.96,0,0
25,2,4,4,1,4,1.18,0,0
45,2,4,6,6,7,7.7,0,0
23,2,3,3,2,4,0.33,0,0
39,1,6,3,26,7,0.51,0,0
53,2,1,4,3,3,1,0,0
64,2,4,5,16,5,0.5,0,0
25,1,3,3,6,1,0.7,0,0
56,2,4,6,15,2,0.5,0,0
55,2,3,3,5,6,1.09,0,0
30,2,1,2,14,4,0.21,0,0
53,2,2,5,3,7,4.16,0,0
28,2,1,4,0,7,1.35,0,0
22,2,2,3,25,1,0,0,0
49,2,6,3,16,2,0.96,0,0
68,2,4,2,3,1,0.5,0,0
46,1,4,5,16,4,0.26,0,0
33,2,4,4,25,6,0.98,0,0
24,2,5,6,3,1,0.56,0,0
55,2,3,3,2,1,0.97,0,0
34,2,4,4,3,6,0.98,0,0
37,1,4,2,30,2,0.5,0,0
43,2,4,2,17,4,1,0,0
43,2,4,5,1,7,7.82,0,0
44,2,2,4,16,7,3.03,0,0
63,2,4,2,18,7,2.96,0,0
43,2,4,4,24,7,2,0,0
44,1,2,3,1,7,1.42,0,0
57,2,1,3,0,1,0.46,0,0
44,2,5,3,1,2,0.5,0,0
73,2,4,3,14,3,0.61,0,0
44,2,1,2,15,2,0.02,0,0
42,2,1,4,26,2,0.87,0,0
58,2,6,5,16,7,2.61,0,0
24,2,6,5,14,6,0.76,0,0
55,1,3,6,11,7,0.5,0,0
37,2,1,4,16,6,1,0,0
46,2,2,5,16,7,3.73,0,0
52,1,3,3,15,6,0.5,0,0
31,2,4,4,4,1,0.76,0,0
29,2,1,4,16,2,0.42,0,0
31,2,1,6,10,7,0.92,0,0
37,2,4,5,15,1,3.24,0,0
44,2,1,1,2,7,1.83,0,0
54,2,2,6,13,2,0.5,0,0
43,2,3,4,11,6,0.02,0,0
27,1,2,3,14,3,1.01,0,0
40,2,4,3,3,7,0,0,0
47,1,4,2,19,1,0.88,0,0
35,2,4,4,9,7,1.33,0,0
35,2,2,1,27,2,0.27,0,0
22,2,5,6,8,1,0.07,0,0
47,2,4,4,15,3,1,0,0
58,2,3,1,1,7,0.99,0,0
57,2,3,3,15,4,1.51,0,0
45,2,2,3,6,7,3.47,0,0
45,2,3,1,58,7,1,0,0
23,2,2,1,2,4,0.39,0,0
51,2,3,3,0,5,0.7,0,0
45,2,2,6,13,2,0.04,0,0
47,2,3,6,8,7,0.36,0,0
46,2,4,1,6,2,1,0,0
36,1,3,4,14,5,1,0,0
41,2,3,4,27,6,1.25,0,0
34,2,4,1,29,2,0,0,0
37,2,4,5,6,7,0.96,0,0
28,2,4,3,5,7,1.98,0,0
63,2,4,5,14,7,1,0,0
39,2,2,3,37,1,0.09,0,0
25,2,2,3,2,4,0.21,0,0
52,2,4,2,7,4,0.5,0,0
25,2,4,6,14,1,2.75,0,0
59,2,3,4,13,2,0.96,0,0
56,1,6,5,19,7,0.5,0,0
54,2,3,5,12,6,0.17,0,0
26,2,2,2,55,3,1,0,0
51,1,4,4,1,7,0.83,0,0
54,2,3,4,6,4,0.2,0,0
21,2,3,3,11,2,0.99,0,0
44,2,6,6,16,1,1.64,0,0
20,2,4,4,2,3,0.12,0,0
28,2,2,5,11,3,0,0,0
47,2,6,5,17,7,3.46,0,0
30,2,4,5,21,7,0.23,0,0
50,2,3,3,6,1,0.36,0,0
54,2,2,1,7,7,1.44,0,0
47,1,6,3,2,1,0.45,0,0
23,2,3,3,7,1,1.92,0,0
55,1,4,3,16,7,0.08,0,0
19,2,3,3,4,2,1.17,0,0
55,2,1,5,15,4,1,0,0
51,1,4,4,13,7,1,0,0
46,2,4,2,10,7,0.88,0,0
45,2,2,5,13,1,1.2,0,0
24,2,3,5,11,5,0.81,0,0
52,2,1,3,14,2,1.57,0,0
45,2,5,1,43,7,1,0,0
24,2,4,3,0,2,0.43,0,0
63,2,4,4,2,7,0.95,0,0
52,2,3,4,37,7,1,0,0
55,2,4,5,14,5,1,0,0
25,2,3,5,18,6,0.57,0,0
53,2,2,1,17,4,1,0,0
30,2,3,6,8,7,3.13,0,0
46,1,4,3,15,1,2.94,0,0
51,2,4,6,9,4,0.8,0,0
27,2,2,4,8,6,0.44,0,0
53,2,5,6,16,2,0.5,0,0
50,2,4,5,12,3,1.2,0,0
51,2,5,5,4,7,1.5,0,0
53,2,2,3,15,7,2.4,0,0
41,2,4,3,3,1,0.98,0,0
56,2,3,3,6,4,0.76,0,0
55,2,4,6,3,7,1.19,0,0
29,2,1,4,8,1,0.53,0,0
26,2,3,4,7,7,0.87,0,0
24,2,1,1,6,6,0.12,0,0
48,2,6,6,12,7,1.36,0,0
49,2,4,3,17,7,18.93,0,0
47,2,3,3,16,7,7.76,0,0
18,2,5,2,11,2,0.06,0,0
30,1,6,5,16,4,0.94,0,0
30,2,4,3,2,3,0.5,0,0
19,1,5,3,11,1,0.49,0,0
44,1,3,3,15,7,1.44,0,0
51,2,3,5,15,3,1.32,0,0
29,2,2,5,14,4,1.43,0,0
44,2,2,2,0,7,0.24,0,0
56,2,4,3,2,1,6.65,0,0
47,2,2,4,6,7,1.83,0,0
30,2,3,6,13,4,0.43,0,0
35,2,1,3,45,5,0.22,0,0
43,2,3,3,16,7,2.55,0,0
23,2,2,6,11,4,0.46,0,0
70,2,2,5,17,7,0.97,0,0
25,2,1,6,10,2,0.05,0,0
30,2,1,3,37,6,0.92,0,0
40,2,2,4,41,4,0.5,0,0
27,2,3,1,21,1,1,0,0
31,2,4,6,0,1,0.23,0,0
31,2,5,6,8,3,0.45,0,0
59,2,2,5,4,6,1,0,0
54,2,2,1,15,1,1.53,0,0
49,2,5,3,8,3,0.5,0,0
40,2,1,2,3,7,0.47,0,0
47,1,3,3,1,1,1.32,0,0
57,2,4,5,16,7,6.05,0,0
44,2,2,3,17,7,1.98,0,0
56,1,4,6,12,1,0.38,0,0
46,2,4,3,14,6,2.39,0,0
53,2,4,4,16,3,1.89,0,0
25,2,2,6,13,1,0.07,0,0
35,2,4,5,5,7,2.61,0,0
16,2,2,2,12,1,1.7,0,0
52,1,2,3,16,2,0.41,0,0
68,2,2,1,8,6,0.93,0,0
42,2,4,3,0,1,1.9,0,0
25,2,3,6,9,3,1.01,0,0
36,2,4,4,24,4,0.07,0,0
48,2,1,4,15,1,0.5,0,0
45,2,2,2,34,4,0.5,0,0
41,2,1,1,4,1,1.13,1,15536
54,2,3,2,16,7,1,0,0
48,2,3,4,1,6,0.39,0,0
58,2,3,6,4,6,0.31,0,0
48,2,1,3,4,2,0.5,0,0
26,2,4,5,6,6,0.46,0,0
51,2,4,7,1,1,0.28,0,0
45,2,4,4,11,7,2.77,0,0
26,2,6,6,9,7,0.9,0,0
42,2,1,3,1,4,0.98,0,0
49,2,4,6,12,3,2.62,0,0
42,2,2,2,4,7,0.36,0,0
64,2,6,3,48,3,1,0,0
51,2,4,4,20,3,0.5,0,0
20,2,3,2,15,2,0.98,0,0
47,2,4,1,43,1,1,0,0
28,1,1,1,12,1,0.25,0,0
56,2,4,3,16,5,1,0,0
37,2,3,4,18,7,0.94,0,0
50,2,4,5,7,2,0.1,0,0
20,2,3,2,2,1,1.05,0,0
21,2,4,6,14,1,1.07,0,0
60,2,4,3,13,3,1,0,0
48,2,4,6,12,1,0.9,0,0
24,2,2,3,4,1,0.99,0,0
44,2,2,3,5,3,0.25,0,0
29,2,2,1,1,1,0.29,0,0
60,2,4,4,19,7,1,0,0
64,2,2,2,2,7,2,0,0
25,1,1,4,15,1,0.46,0,0
29,2,3,4,8,4,1.43,0,0
27,2,4,5,13,5,0.5,0,0
29,2,2,3,12,1,0.42,0,0
62,2,2,6,17,1,0.44,0,0
46,2,2,5,14,5,0.13,0,0
28,1,2,5,19,5,1,0,0
55,2,1,4,15,4,0.44,0,0
48,2,4,3,11,2,1.75,0,0
46,1,3,3,6,7,1,0,0
43,2,2,5,11,7,1.57,1,770
30,2,1,4,2,7,2.18,0,0
48,2,1,5,13,3,1,0,0
29,2,1,6,12,3,0.25,0,0
40,2,3,3,14,4,0.25,0,0
54,2,1,3,17,6,0.5,0,0
54,2,4,1,59,2,0,0,0
35,2,2,5,12,7,0.99,0,0
23,1,2,3,10,2,0.96,0,0
59,2,2,4,18,7,1,0,0
58,1,4,3,1,7,0.65,0,0
48,2,7,3,24,3,0.5,0,0
30,1,4,5,11,3,0.73,0,0
40,1,4,4,14,7,0.08,0,0
27,2,4,4,12,6,1,0,0
36,1,3,4,18,7,0.5,0,0
48,2,4,1,41,2,1,0,0
33,2,1,3,27,7,0.45,0,0
45,2,4,6,20,7,1.86,0,0
52,2,3,2,40,1,0,0,0
26,2,4,5,0,5,0.79,1,66881
62,2,4,5,13,7,2.99,0,0
49,2,3,5,15,1,4.3,0,0
40,1,6,3,6,1,0.5,0,0
46,1,3,3,4,2,1.41,0,0
27,1,4,6,12,3,1,0,0
48,2,4,1,17,6,0.53,0,0
38,2,1,3,0,5,0.49,0,0
53,2,3,4,12,6,0.5,0,0
70,2,4,2,24,1,1,0,0
33,2,4,4,7,7,0.96,0,0
17,2,6,3,8,2,1.06,0,0
37,2,3,5,17,7,0.12,0,0
73,2,3,3,15,3,0.5,0,0
64,2,1,2,6,3,0.5,0,0
35,2,1,4,1,7,0.99,0,0
31,2,2,5,1,3,0.51,0,0
41,2,4,5,15,7,5.66,0,0
34,2,4,5,18,6,1,0,0
44,2,2,5,22,2,0.5,0,0
52,2,3,4,9,3,0.44,0,0
22,2,3,5,4,4,0.08,0,0
42,2,2,3,9,1,1.45,0,0
44,2,2,6,2,2,0.5,0,0
46,2,4,5,12,2,2.44,0,0
36,2,4,5,14,1,2.79,0,0
45,2,3,3,1,4,0.59,0,0
54,1,4,3,8,2,0.54,0,0
46,2,4,6,16,1,0.46,0,0
26,2,4,4,9,4,0.9,0,0
22,1,4,5,5,2,1,0,0
61,2,4,3,26,1,0.96,0,0
64,2,6,3,1,4,0.63,0,0
23,2,3,4,4,1,0.18,0,0
57,2,4,3,8,4,1.5,0,0
51,2,4,6,14,6,1.36,0,0
56,2,1,3,5,7,1,0,0
45,2,3,4,11,7,2,0,0
47,2,4,3,17,5,0.5,0,0
27,2,2,4,3,1,0.33,0,0
49,2,2,6,14,7,1.48,0,0
26,1,3,4,3,1,0.72,0,0
63,2,3,1,37,2,0.18,0,0
50,2,4,6,16,4,0.5,0,0
45,2,2,5,15,1,0,0,0
28,1,6,3,12,3,0.5,0,0
40,2,4,2,7,6,0.5,0,0
39,2,3,4,18,4,0.93,0,0
73,2,3,3,21,7,0.1,0,0
63,2,2,1,51,1,0.95,0,0
56,2,4,3,16,3,3,0,0
48,2,4,2,13,7,1,0,0
38,1,4,3,16,6,1.45,0,0
23,1,4,7,11,5,0.5,0,0
57,2,1,4,2,7,0.08,0,0
50,2,4,3,1,6,3.41,0,0
48,2,5,4,16,3,0.5,0,0
25,2,5,4,2,1,0.63,0,0
64,2,4,5,14,2,0.42,0,0
59,2,3,4,17,3,0.5,0,0
40,2,6,1,16,1,0.5,0,0
44,2,4,3,19,1,1.47,0,0
28,2,1,6,12,2,1.01,0,0
52,2,3,3,3,3,2.9,0,0
34,2,3,4,17,5,0.04,0,0
39,2,1,3,5,7,0.25,0,0
40,2,4,6,18,3,0,0,0
55,2,1,3,13,1,0.35,0,0
44,2,4,3,11,4,0.02,0,0
48,2,3,1,38,2,0.96,0,0
32,2,4,1,6,6,0.97,0,0
46,1,6,6,8,3,0,0,0
28,2,4,4,13,4,0.19,0,0
48,2,2,3,5,2,1.5,0,0
25,1,4,3,2,7,0.99,0,0
48,2,4,4,18,5,1.42,0,0
40,2,2,3,15,7,1.37,0,0
58,2,2,5,13,1,1,0,0
40,2,4,5,17,7,8.53,0,0
33,1,3,6,15,3,0.46,0,0
67,2,2,6,7,7,0.33,0,0
40,2,3,6,12,7,1.51,0,0
35,2,4,6,15,7,2.4,0,0
29,2,2,1,39,3,0.5,0,0
75,2,4,1,1,1,0.64,0,0
36,2,1,5,13,2,1,0,0
51,2,4,4,20,4,0.5,0,0
61,2,3,3,17,7,1,0,0
47,2,5,5,7,7,1,0,0
47,2,1,4,16,7,1,0,0
26,2,4,3,2,4,1.74,1,81295
26,2,2,6,14,7,2.06,0,0
42,2,4,5,3,5,0.49,0,0
23,1,3,3,12,2,0.42,0,0
65,2,3,2,6,7,0.96,0,0
42,2,4,1,33,1,0.47,0,0
36,1,2,3,14,2,0.39,0,0
60,1,5,3,6,7,0.58,0,0
56,2,2,2,17,7,1,0,0
48,2,1,2,7,4,1,0,0
27,2,4,5,19,5,1,0,0
29,2,5,6,12,1,0.27,0,0
43,2,6,5,17,7,1.47,0,0
29,1,4,6,12,7,0.15,0,0
31,1,1,3,4,7,0,0,0
45,1,4,6,6,5,0.35,0,0
55,2,6,6,15,7,0.5,0,0
67,2,6,4,3,2,1,0,0
32,2,2,3,6,3,0.56,0,0
35,1,2,5,17,6,2,0,0
26,2,1,5,0,5,0.35,0,0
22,2,6,6,7,3,0.5,0,0
49,1,2,4,17,3,1,0,0
43,2,6,3,1,2,0.92,0,0
52,2,4,3,0,7,0.9,0,0
48,2,4,4,12,4,1.4,0,0
65,2,6,1,4,2,0.22,0,0
46,2,4,3,3,7,13.48,0,0
43,1,2,4,5,6,0.1,0,0
53,1,4,4,19,7,1,0,0
37,2,1,4,13,1,0.25,0,0
51,2,4,4,18,6,0.94,0,0
23,1,3,5,13,1,0.99,0,0
30,2,4,6,13,6,1.22,0,0
49,2,2,3,8,4,0.5,0,0
47,1,2,4,15,1,0.5,0,0
53,1,1,5,16,6,0.5,0,0
33,1,4,6,17,1,0.69,0,0
54,2,3,4,13,2,1,0,0
51,1,4,3,6,2,0.5,0,0
57,2,2,5,7,6,1,0,0
29,2,3,3,20,1,1.35,0,0
43,2,3,6,6,1,0.33,0,0
54,2,1,5,17,7,1.43,0,0
58,2,2,3,3,3,0.5,0,0
33,2,3,2,2,7,0.96,0,0
70,2,4,1,36,1,0.5,0,0
25,2,1,3,6,2,0.97,0,0
50,1,3,4,20,4,0.45,0,0
36,1,6,1,3,2,1.08,0,0
43,1,4,2,0,2,0.48,0,0
24,2,3,3,3,5,0.52,0,0
66,2,4,3,0,7,0.71,0,0
44,2,2,4,15,3,1.24,0,0
46,2,4,4,17,6,1,0,0
51,2,3,4,2,7,1.02,0,0
47,1,4,3,0,2,0.5,0,0
54,2,2,4,14,2,0.5,0,0
57,2,4,7,13,2,1,0,0
43,2,4,3,10,1,0.69,0,0
46,1,4,2,26,1,0.5,0,0
46,2,1,3,2,1,2.75,0,0
53,1,3,3,10,3,1,0,0
52,2,4,6,17,5,0.48,0,0
27,1,2,3,5,2,0.26,0,0
66,2,3,3,13,2,0.5,0,0
24,2,2,4,7,3,0.45,0,0
26,2,3,3,1,2,1.44,0,0
42,2,4,3,1,1,4.79,0,0
42,2,1,2,17,4,0.7,0,0
49,2,2,6,9,1,0.61,0,0
76,2,4,3,12,7,1,0,0
75,2,3,5,12,6,0.5,0,0
40,2,3,6,2,2,0.32,0,0
55,2,4,1,22,1,0.95,0,0
50,2,6,4,16,6,0.03,0,0
25,2,2,4,23,2,0.42,0,0
55,2,1,3,3,4,0.5,0,0
24,2,3,4,15,3,0.96,0,0
57,2,6,4,22,7,1,0,0
45,1,4,2,2,7,1.95,0,0
49,1,4,1,13,7,0.04,0,0
31,2,4,3,4,4,0.24,0,0
41,2,1,4,19,1,0.46,0,0
25,2,2,2,1,2,0,0,0
41,2,1,3,4,7,0,0,0
27,2,4,4,25,1,0.75,0,0
48,2,2,5,17,6,0.5,0,0
68,2,2,3,16,1,0.97,0,0
56,2,2,6,9,6,0.5,0,0
62,2,6,3,1,4,0.72,0,0
46,2,3,4,5,7,1,0,0
55,2,2,3,16,7,0,0,0
46,2,4,4,14,7,4.15,0,0
35,2,4,4,17,4,0.5,0,0
61,2,4,3,15,7,0.93,0,0
61,1,3,1,17,7,0.25,0,0
49,1,2,6,8,7,0.47,0,0
50,2,5,6,5,7,0.38,0,0
31,2,6,3,44,5,0.5,0,0
24,2,2,5,4,7,0.5,0,0
31,1,4,2,16,3,0.88,0,0
47,2,2,3,1,2,1.58,0,0
33,2,3,3,19,7,0.98,0,0
43,2,3,2,13,1,1.08,0,0
33,2,3,5,2,4,0.5,0,0
25,2,3,3,9,1,0.5,0,0
35,2,3,5,2,7,1.9,0,0
36,2,3,4,16,7,0.54,0,0
51,2,1,3,20,7,1,0,0
36,2,1,1,26,7,0.42,0,0
46,2,2,4,25,7,0.99,0,0
55,2,3,3,15,2,1.29,0,0
43,2,2,3,3,6,1.92,0,0
64,2,2,3,15,1,1,0,0
62,2,3,2,1,6,0.98,0,0
45,2,3,1,13,2,1,0,0
37,2,4,3,1,5,1.25,0,0
35,2,3,5,8,1,0.96,0,0
26,2,2,5,8,3,0.5,0,0
65,2,1,3,13,1,0.86,0,0
43,1,2,1,7,2,1,0,0
45,2,3,1,32,7,1,0,0
27,2,2,6,10,1,0.85,0,0
31,2,3,5,6,5,0.04,0,0
53,2,4,4,11,4,0.83,0,0
40,2,2,3,22,4,0.82,0,0
47,2,6,1,4,3,1,0,0
20,2,5,3,6,1,0.07,0,0
41,2,4,6,19,1,0.67,0,0
33,2,1,3,18,3,0.5,0,0
55,2,3,5,11,2,0.5,0,0
45,2,6,4,5,7,1,0,0
20,2,3,5,13,3,0.24,0,0
28,1,3,6,15,7,0.76,1,19883
47,2,4,5,5,7,4.52,0,0
47,2,5,6,12,2,0.5,0,0
49,2,2,4,3,1,0.28,0,0
22,2,3,6,6,3,0.53,0,0
39,2,2,1,10,1,0.98,0,0
59,2,1,1,0,6,0.12,0,0
25,2,5,5,13,3,1.1,0,0
63,2,3,3,16,4,0.5,0,0
53,2,1,3,8,5,1.5,0,0
47,2,4,1,40,1,2,0,0
58,2,4,4,17,7,3,0,0
35,2,4,3,21,4,0.32,0,0
52,2,3,3,6,1,0.01,0,0
46,1,4,3,0,1,0.05,0,0
49,2,4,3,8,7,10.58,0,0
30,1,1,6,9,3,0.56,0,0
32,2,4,3,8,1,0.96,0,0
50,2,4,5,8,7,7.84,0,0
31,2,4,6,17,7,4.04,0,0
63,2,4,4,15,7,3.68,0,0
30,1,3,2,46,1,0.75,0,0
26,1,3,6,6,5,1,0,0
67,2,1,3,1,2,0.74,0,0
61,2,4,1,23,1,0.9,0,0
59,2,4,4,10,7,2.54,0,0
55,2,4,3,3,4,1.15,0,0
61,2,4,3,20,7,0.5,0,0
25,2,2,3,2,3,0.43,0,0
32,2,4,3,15,7,2.67,0,0
52,2,4,5,2,6,0.5,0,0
28,2,1,3,13,2,0.85,0,0
26,1,2,5,6,5,0.5,0,0
45,2,1,1,3,7,1,0,0
34,2,5,6,15,2,0.86,0,0
66,2,2,5,17,4,1,0,0
31,2,3,5,1,5,0.5,0,0
67,2,4,4,23,7,0.99,0,0
47,2,5,3,11,1,1,0,0
51,2,4,6,11,2,2.02,0,0
51,2,2,3,14,6,1,0,0
36,2,2,1,15,7,0.14,0,0
17,1,4,1,17,2,0.4,0,0
29,2,3,4,27,1,0.5,0,0
43,2,3,4,17,4,0,0,0
42,2,2,3,24,7,0.49,0,0
26,1,3,6,3,3,0.9,0,0
23,2,4,4,16,2,1.14,0,0
26,2,1,3,1,7,1,0,0
27,1,2,5,16,1,0.5,0,0
33,2,5,5,9,7,1,0,0
49,2,4,4,12,6,0.12,0,0
50,2,4,1,15,7,0.63,0,0
45,1,4,3,20,2,1,0,0
47,1,3,3,3,2,0.7,0,0
60,2,3,6,2,7,0.98,0,0
32,2,2,1,4,2,0.25,0,0
47,2,1,4,16,2,0.75,0,0
58,2,1,3,1,6,0.46,0,0
24,2,4,6,8,6,2.5,0,0
55,1,4,1,11,1,1,0,0
43,1,4,3,14,5,0.96,0,0
41,2,2,6,8,3,0.15,0,0
57,2,6,1,47,7,0.45,0,0
40,2,2,4,2,1,0.45,0,0
43,2,4,1,47,1,1,0,0
49,2,4,2,1,4,0.97,0,0
55,2,3,3,3,1,1.98,0,0
28,2,3,4,21,1,0.5,0,0
46,2,1,2,2,1,0.28,0,0
44,2,4,3,16,7,12.38,0,0
36,2,4,3,4,2,1.24,0,0
53,2,4,5,13,4,1.01,0,0
49,2,1,5,12,1,1.48,0,0
47,2,4,6,15,3,1,0,0
25,1,4,5,9,2,0.75,0,0
30,2,2,6,7,5,0.49,0,0
51,2,4,6,19,7,2,0,0
25,1,3,3,5,4,1,0,0
54,2,1,2,1,1,0.5,0,0
49,2,2,1,0,7,0.25,0,0
43,1,4,3,18,7,0.87,0,0
27,2,6,2,27,1,0.24,0,0
29,2,3,1,13,1,1,0,0
36,2,4,3,13,4,0.74,0,0
41,2,2,4,14,7,1.99,0,0
55,2,4,5,7,4,0.5,0,0
61,2,4,1,8,6,1,0,0
61,2,4,3,18,5,1.95,0,0
29,2,3,3,3,2,0.5,0,0
52,2,3,5,2,7,5.92,0,0
54,2,2,5,15,4,1.1,0,0
47,1,4,6,18,6,0.3,0,0
23,2,2,4,4,4,0.44,0,0
51,2,4,2,26,1,1,0,0
47,2,4,5,18,3,1.47,0,0
47,1,4,3,12,6,1,0,0
25,2,4,3,2,3,0.5,0,0
26,2,3,1,28,7,0.08,0,0
31,2,4,1,36,1,1,0,0
37,2,3,5,9,1,0.5,0,0
28,1,4,5,17,4,0.5,0,0
52,2,2,4,15,3,1,0,0
